date_key,full_date,year,month,day,day_of_week,is_weekend,is_finals
4755,2025-01-06,2025,1,6,Monday,0,0
4756,2025-01-07,2025,1,7,Tuesday,0,0
4757,2025-01-08,2025,1,8,Wednesday,0,0
4758,2025-01-09,2025,1,9,Thursday,0,0
4759,2025-01-10,2025,1,10,Friday,0,0
4760,2025-01-11,2025,1,11,Saturday,1,0
4761,2025-01-12,2025,1,12,Sunday,1,0
4762,2025-01-13,2025,1,13,Monday,0,0
4763,2025-01-14,2025,1,14,Tuesday,0,0
4764,2025-01-15,2025,1,15,Wednesday,0,0
4765,2025-01-16,2025,1,16,Thursday,0,0
4766,2025-01-17,2025,1,17,Friday,0,0
4767,2025-01-18,2025,1,18,Saturday,1,0
4768,2025-01-19,2025,1,19,Sunday,1,0
4769,2025-01-20,2025,1,20,Monday,0,0
4770,2025-01-21,2025,1,21,Tuesday,0,0
4771,2025-01-22,2025,1,22,Wednesday,0,0
4772,2025-01-23,2025,1,23,Thursday,0,0
4773,2025-01-24,2025,1,24,Friday,0,0
4774,2025-01-25,2025,1,25,Saturday,1,0
4775,2025-01-26,2025,1,26,Sunday,1,0
4776,2025-01-27,2025,1,27,Monday,0,0
4777,2025-01-28,2025,1,28,Tuesday,0,0
4778,2025-01-29,2025,1,29,Wednesday,0,0
4779,2025-01-30,2025,1,30,Thursday,0,0
4780,2025-01-31,2025,1,31,Friday,0,0
4781,2025-02-01,2025,2,1,Saturday,1,0
4782,2025-02-02,2025,2,2,Sunday,1,0
4783,2025-02-03,2025,2,3,Monday,0,0
4784,2025-02-04,2025,2,4,Tuesday,0,0
4785,2025-02-05,2025,2,5,Wednesday,0,0
4786,2025-02-06,2025,2,6,Thursday,0,0
4787,2025-02-07,2025,2,7,Friday,0,0
4788,2025-02-08,2025,2,8,Saturday,1,0
4789,2025-02-09,2025,2,9,Sunday,1,0
4790,2025-02-10,2025,2,10,Monday,0,0
4791,2025-02-11,2025,2,11,Tuesday,0,0
4792,2025-02-12,2025,2,12,Wednesday,0,0
4793,2025-02-13,2025,2,13,Thursday,0,0
4794,2025-02-14,2025,2,14,Friday,0,0
4795,2025-02-15,2025,2,15,Saturday,1,0
4796,2025-02-16,2025,2,16,Sunday,1,0
4797,2025-02-17,2025,2,17,Monday,0,0
4798,2025-02-18,2025,2,18,Tuesday,0,0
4799,2025-02-19,2025,2,19,Wednesday,0,0
4800,2025-02-20,2025,2,20,Thursday,0,0
4801,2025-02-21,2025,2,21,Friday,0,0
4802,2025-02-22,2025,2,22,Saturday,1,0
4803,2025-02-23,2025,2,23,Sunday,1,0
4804,2025-02-24,2025,2,24,Monday,0,0
4805,2025-02-25,2025,2,25,Tuesday,0,0
4806,2025-02-26,2025,2,26,Wednesday,0,0
4807,2025-02-27,2025,2,27,Thursday,0,0
4808,2025-02-28,2025,2,28,Friday,0,0
4809,2025-03-01,2025,3,1,Saturday,1,0
4810,2025-03-02,2025,3,2,Sunday,1,0
4811,2025-03-03,2025,3,3,Monday,0,0
4812,2025-03-04,2025,3,4,Tuesday,0,0
4813,2025-03-05,2025,3,5,Wednesday,0,0
4814,2025-03-06,2025,3,6,Thursday,0,0
4815,2025-03-07,2025,3,7,Friday,0,0
4816,2025-03-08,2025,3,8,Saturday,1,0
4817,2025-03-09,2025,3,9,Sunday,1,0
4818,2025-03-10,2025,3,10,Monday,0,0
4819,2025-03-11,2025,3,11,Tuesday,0,0
4820,2025-03-12,2025,3,12,Wednesday,0,0
4821,2025-03-13,2025,3,13,Thursday,0,0
4822,2025-03-14,2025,3,14,Friday,0,0
4823,2025-03-15,2025,3,15,Saturday,1,0
4824,2025-03-16,2025,3,16,Sunday,1,0
4825,2025-03-17,2025,3,17,Monday,0,0
4826,2025-03-18,2025,3,18,Tuesday,0,0
4827,2025-03-19,2025,3,19,Wednesday,0,0
4828,2025-03-20,2025,3,20,Thursday,0,0
4829,2025-03-21,2025,3,21,Friday,0,0
4830,2025-03-22,2025,3,22,Saturday,1,0
4831,2025-03-23,2025,3,23,Sunday,1,0
4832,2025-03-24,2025,3,24,Monday,0,0
4833,2025-03-25,2025,3,25,Tuesday,0,0
4834,2025-03-26,2025,3,26,Wednesday,0,0
4835,2025-03-27,2025,3,27,Thursday,0,0
4836,2025-03-28,2025,3,28,Friday,0,0
4837,2025-03-29,2025,3,29,Saturday,1,0
4838,2025-03-30,2025,3,30,Sunday,1,0
4839,2025-03-31,2025,3,31,Monday,0,0
4840,2025-04-01,2025,4,1,Tuesday,0,0
4841,2025-04-02,2025,4,2,Wednesday,0,0
4842,2025-04-03,2025,4,3,Thursday,0,0
4843,2025-04-04,2025,4,4,Friday,0,0
4844,2025-04-05,2025,4,5,Saturday,1,0
4845,2025-04-06,2025,4,6,Sunday,1,0
4846,2025-04-07,2025,4,7,Monday,0,0
4847,2025-04-08,2025,4,8,Tuesday,0,0
4848,2025-04-09,2025,4,9,Wednesday,0,0
4849,2025-04-10,2025,4,10,Thursday,0,0
4850,2025-04-11,2025,4,11,Friday,0,0
4851,2025-04-12,2025,4,12,Saturday,1,0
4852,2025-04-13,2025,4,13,Sunday,1,0
4853,2025-04-14,2025,4,14,Monday,0,0
4854,2025-04-15,2025,4,15,Tuesday,0,0
4855,2025-04-16,2025,4,16,Wednesday,0,0
4856,2025-04-17,2025,4,17,Thursday,0,0
4857,2025-04-18,2025,4,18,Friday,0,0
4858,2025-04-19,2025,4,19,Saturday,1,0
4859,2025-04-20,2025,4,20,Sunday,1,0
4860,2025-04-21,2025,4,21,Monday,0,0
4861,2025-04-22,2025,4,22,Tuesday,0,0
4862,2025-04-23,2025,4,23,Wednesday,0,0
4863,2025-04-24,2025,4,24,Thursday,0,0
4864,2025-04-25,2025,4,25,Friday,0,0
4865,2025-04-26,2025,4,26,Saturday,1,0
4866,2025-04-27,2025,4,27,Sunday,1,0
4867,2025-04-28,2025,4,28,Monday,0,0
4868,2025-04-29,2025,4,29,Tuesday,0,0
4869,2025-04-30,2025,4,30,Wednesday,0,0
4870,2025-05-01,2025,5,1,Thursday,0,0
4871,2025-05-02,2025,5,2,Friday,0,0
4872,2025-05-03,2025,5,3,Saturday,1,0
4873,2025-05-04,2025,5,4,Sunday,1,0
4874,2025-05-05,2025,5,5,Monday,0,0
4875,2025-05-06,2025,5,6,Tuesday,0,0
4876,2025-05-07,2025,5,7,Wednesday,0,0
4877,2025-05-08,2025,5,8,Thursday,0,0
4878,2025-05-09,2025,5,9,Friday,0,0
4879,2025-05-10,2025,5,10,Saturday,1,0
4880,2025-05-11,2025,5,11,Sunday,1,0
4881,2025-05-12,2025,5,12,Monday,0,0
4882,2025-05-13,2025,5,13,Tuesday,0,0
4883,2025-05-14,2025,5,14,Wednesday,0,0
4884,2025-05-15,2025,5,15,Thursday,0,0
4885,2025-05-16,2025,5,16,Friday,0,0
4886,2025-05-17,2025,5,17,Saturday,1,0
4887,2025-05-18,2025,5,18,Sunday,1,0
4888,2025-05-19,2025,5,19,Monday,0,0
4889,2025-05-20,2025,5,20,Tuesday,0,0
4890,2025-05-21,2025,5,21,Wednesday,0,0
4891,2025-05-22,2025,5,22,Thursday,0,0
4892,2025-05-23,2025,5,23,Friday,0,0
4893,2025-05-24,2025,5,24,Saturday,1,0
4894,2025-05-25,2025,5,25,Sunday,1,0
4895,2025-05-26,2025,5,26,Monday,0,0
4896,2025-05-27,2025,5,27,Tuesday,0,0
4897,2025-05-28,2025,5,28,Wednesday,0,0
4898,2025-05-29,2025,5,29,Thursday,0,0
4899,2025-05-30,2025,5,30,Friday,0,0
4900,2025-05-31,2025,5,31,Saturday,1,0
4901,2025-06-01,2025,6,1,Sunday,1,0
4902,2025-06-02,2025,6,2,Monday,0,0
4903,2025-06-03,2025,6,3,Tuesday,0,0
4904,2025-06-04,2025,6,4,Wednesday,0,0
4905,2025-06-05,2025,6,5,Thursday,0,0
4906,2025-06-06,2025,6,6,Friday,0,0
4907,2025-06-07,2025,6,7,Saturday,1,0
4908,2025-06-08,2025,6,8,Sunday,1,0
4909,2025-06-09,2025,6,9,Monday,0,0
4910,2025-06-10,2025,6,10,Tuesday,0,0
4911,2025-06-11,2025,6,11,Wednesday,0,0
4912,2025-06-12,2025,6,12,Thursday,0,0
4913,2025-06-13,2025,6,13,Friday,0,0
4914,2025-06-14,2025,6,14,Saturday,1,0
4915,2025-06-15,2025,6,15,Sunday,1,0
4916,2025-06-16,2025,6,16,Monday,0,0
4917,2025-06-17,2025,6,17,Tuesday,0,0
4918,2025-06-18,2025,6,18,Wednesday,0,0
4919,2025-06-19,2025,6,19,Thursday,0,0
4920,2025-06-20,2025,6,20,Friday,0,0
4921,2025-06-21,2025,6,21,Saturday,1,0
4922,2025-06-22,2025,6,22,Sunday,1,0
4923,2025-06-23,2025,6,23,Monday,0,0
4924,2025-06-24,2025,6,24,Tuesday,0,0
4925,2025-06-25,2025,6,25,Wednesday,0,0
4926,2025-06-26,2025,6,26,Thursday,0,0
4927,2025-06-27,2025,6,27,Friday,0,0
4928,2025-06-28,2025,6,28,Saturday,1,0
4929,2025-06-29,2025,6,29,Sunday,1,0
4930,2025-06-30,2025,6,30,Monday,0,0
4931,2025-07-01,2025,7,1,Tuesday,0,0
4932,2025-07-02,2025,7,2,Wednesday,0,0
4933,2025-07-03,2025,7,3,Thursday,0,0
4934,2025-07-04,2025,7,4,Friday,0,0
4935,2025-07-05,2025,7,5,Saturday,1,0
4936,2025-07-06,2025,7,6,Sunday,1,0
4937,2025-07-07,2025,7,7,Monday,0,0
4938,2025-07-08,2025,7,8,Tuesday,0,0
4939,2025-07-09,2025,7,9,Wednesday,0,0
4940,2025-07-10,2025,7,10,Thursday,0,0
4941,2025-07-11,2025,7,11,Friday,0,0
4942,2025-07-12,2025,7,12,Saturday,1,0
4943,2025-07-13,2025,7,13,Sunday,1,0
4944,2025-07-14,2025,7,14,Monday,0,0
4945,2025-07-15,2025,7,15,Tuesday,0,0
4946,2025-07-16,2025,7,16,Wednesday,0,0
4947,2025-07-17,2025,7,17,Thursday,0,0
4948,2025-07-18,2025,7,18,Friday,0,0
4949,2025-07-19,2025,7,19,Saturday,1,0
4950,2025-07-20,2025,7,20,Sunday,1,0
4951,2025-07-21,2025,7,21,Monday,0,0
4952,2025-07-22,2025,7,22,Tuesday,0,0
4953,2025-07-23,2025,7,23,Wednesday,0,0
4954,2025-07-24,2025,7,24,Thursday,0,0
4955,2025-07-25,2025,7,25,Friday,0,0
4956,2025-07-26,2025,7,26,Saturday,1,0
4957,2025-07-27,2025,7,27,Sunday,1,0
4958,2025-07-28,2025,7,28,Monday,0,0
4959,2025-07-29,2025,7,29,Tuesday,0,0
4960,2025-07-30,2025,7,30,Wednesday,0,0
4961,2025-07-31,2025,7,31,Thursday,0,0
4962,2025-08-01,2025,8,1,Friday,0,0
4963,2025-08-02,2025,8,2,Saturday,1,0
4964,2025-08-03,2025,8,3,Sunday,1,0
4965,2025-08-04,2025,8,4,Monday,0,0
4966,2025-08-05,2025,8,5,Tuesday,0,0
4967,2025-08-06,2025,8,6,Wednesday,0,0
4968,2025-08-07,2025,8,7,Thursday,0,0
4969,2025-08-08,2025,8,8,Friday,0,0
4970,2025-08-09,2025,8,9,Saturday,1,0
4971,2025-08-10,2025,8,10,Sunday,1,0
4972,2025-08-11,2025,8,11,Monday,0,0
4973,2025-08-12,2025,8,12,Tuesday,0,0
4974,2025-08-13,2025,8,13,Wednesday,0,0
4975,2025-08-14,2025,8,14,Thursday,0,0
4976,2025-08-15,2025,8,15,Friday,0,0
4977,2025-08-16,2025,8,16,Saturday,1,0
4978,2025-08-17,2025,8,17,Sunday,1,0
4979,2025-08-18,2025,8,18,Monday,0,0
4980,2025-08-19,2025,8,19,Tuesday,0,0
4981,2025-08-20,2025,8,20,Wednesday,0,0
4982,2025-08-21,2025,8,21,Thursday,0,0
4983,2025-08-22,2025,8,22,Friday,0,0
4984,2025-08-23,2025,8,23,Saturday,1,0
4985,2025-08-24,2025,8,24,Sunday,1,0
4986,2025-08-25,2025,8,25,Monday,0,0
4987,2025-08-26,2025,8,26,Tuesday,0,0
4988,2025-08-27,2025,8,27,Wednesday,0,0
4989,2025-08-28,2025,8,28,Thursday,0,0
4990,2025-08-29,2025,8,29,Friday,0,0
4991,2025-08-30,2025,8,30,Saturday,1,0
4992,2025-08-31,2025,8,31,Sunday,1,0
4993,2025-09-01,2025,9,1,Monday,0,0
4994,2025-09-02,2025,9,2,Tuesday,0,0
4995,2025-09-03,2025,9,3,Wednesday,0,0
4996,2025-09-04,2025,9,4,Thursday,0,0
4997,2025-09-05,2025,9,5,Friday,0,0
4998,2025-09-06,2025,9,6,Saturday,1,0
4999,2025-09-07,2025,9,7,Sunday,1,0
5000,2025-09-08,2025,9,8,Monday,0,0
5001,2025-09-09,2025,9,9,Tuesday,0,0
5002,2025-09-10,2025,9,10,Wednesday,0,0
5003,2025-09-11,2025,9,11,Thursday,0,0
5004,2025-09-12,2025,9,12,Friday,0,0
5005,2025-09-13,2025,9,13,Saturday,1,0
5006,2025-09-14,2025,9,14,Sunday,1,0
5007,2025-09-15,2025,9,15,Monday,0,0
5008,2025-09-16,2025,9,16,Tuesday,0,0
5009,2025-09-17,2025,9,17,Wednesday,0,0
5010,2025-09-18,2025,9,18,Thursday,0,0
5011,2025-09-19,2025,9,19,Friday,0,0
5012,2025-09-20,2025,9,20,Saturday,1,0
5013,2025-09-21,2025,9,21,Sunday,1,0
5014,2025-09-22,2025,9,22,Monday,0,0
5015,2025-09-23,2025,9,23,Tuesday,0,0
5016,2025-09-24,2025,9,24,Wednesday,0,0
5017,2025-09-25,2025,9,25,Thursday,0,0
5018,2025-09-26,2025,9,26,Friday,0,0
5019,2025-09-27,2025,9,27,Saturday,1,0
5020,2025-09-28,2025,9,28,Sunday,1,0
5021,2025-09-29,2025,9,29,Monday,0,0
5022,2025-09-30,2025,9,30,Tuesday,0,0
5023,2025-10-01,2025,10,1,Wednesday,0,0
5024,2025-10-02,2025,10,2,Thursday,0,0
5025,2025-10-03,2025,10,3,Friday,0,0
5026,2025-10-04,2025,10,4,Saturday,1,0
5027,2025-10-05,2025,10,5,Sunday,1,0
5028,2025-10-06,2025,10,6,Monday,0,0
5029,2025-10-07,2025,10,7,Tuesday,0,0
5030,2025-10-08,2025,10,8,Wednesday,0,0
5031,2025-10-09,2025,10,9,Thursday,0,0
5032,2025-10-10,2025,10,10,Friday,0,0
5033,2025-10-11,2025,10,11,Saturday,1,0
5034,2025-10-12,2025,10,12,Sunday,1,0
5035,2025-10-13,2025,10,13,Monday,0,0
5036,2025-10-14,2025,10,14,Tuesday,0,0
5037,2025-10-15,2025,10,15,Wednesday,0,0
5038,2025-10-16,2025,10,16,Thursday,0,0
5039,2025-10-17,2025,10,17,Friday,0,0
5040,2025-10-18,2025,10,18,Saturday,1,0
5041,2025-10-19,2025,10,19,Sunday,1,0
5042,2025-10-20,2025,10,20,Monday,0,0
5043,2025-10-21,2025,10,21,Tuesday,0,0
5044,2025-10-22,2025,10,22,Wednesday,0,0
5045,2025-10-23,2025,10,23,Thursday,0,0
5046,2025-10-24,2025,10,24,Friday,0,0
5047,2025-10-25,2025,10,25,Saturday,1,0
5048,2025-10-26,2025,10,26,Sunday,1,0
5049,2025-10-27,2025,10,27,Monday,0,0
5050,2025-10-28,2025,10,28,Tuesday,0,0
5051,2025-10-29,2025,10,29,Wednesday,0,0
5052,2025-10-30,2025,10,30,Thursday,0,0
5053,2025-10-31,2025,10,31,Friday,0,0
5054,2025-11-01,2025,11,1,Saturday,1,0
5055,2025-11-02,2025,11,2,Sunday,1,0
5056,2025-11-03,2025,11,3,Monday,0,0
5057,2025-11-04,2025,11,4,Tuesday,0,0
5058,2025-11-05,2025,11,5,Wednesday,0,0
5059,2025-11-06,2025,11,6,Thursday,0,0
5060,2025-11-07,2025,11,7,Friday,0,0
5061,2025-11-08,2025,11,8,Saturday,1,0
5062,2025-11-09,2025,11,9,Sunday,1,0
5063,2025-11-10,2025,11,10,Monday,0,0
5064,2025-11-11,2025,11,11,Tuesday,0,0
5065,2025-11-12,2025,11,12,Wednesday,0,0
5066,2025-11-13,2025,11,13,Thursday,0,0
5067,2025-11-14,2025,11,14,Friday,0,0
5068,2025-11-15,2025,11,15,Saturday,1,0
5069,2025-11-16,2025,11,16,Sunday,1,0
5070,2025-11-17,2025,11,17,Monday,0,0
5071,2025-11-18,2025,11,18,Tuesday,0,0
5072,2025-11-19,2025,11,19,Wednesday,0,0
5073,2025-11-20,2025,11,20,Thursday,0,0
5074,2025-11-21,2025,11,21,Friday,0,0
5075,2025-11-22,2025,11,22,Saturday,1,0
5076,2025-11-23,2025,11,23,Sunday,1,0
5077,2025-11-24,2025,11,24,Monday,0,0
5078,2025-11-25,2025,11,25,Tuesday,0,0
5079,2025-11-26,2025,11,26,Wednesday,0,0
5080,2025-11-27,2025,11,27,Thursday,0,0
5081,2025-11-28,2025,11,28,Friday,0,0
5082,2025-11-29,2025,11,29,Saturday,1,0
5083,2025-11-30,2025,11,30,Sunday,1,0
5084,2025-12-01,2025,12,1,Monday,0,0
5085,2025-12-02,2025,12,2,Tuesday,0,0
5086,2025-12-03,2025,12,3,Wednesday,0,0
5087,2025-12-04,2025,12,4,Thursday,0,0
5088,2025-12-05,2025,12,5,Friday,0,0
5089,2025-12-06,2025,12,6,Saturday,1,0
5090,2025-12-07,2025,12,7,Sunday,1,0
5091,2025-12-08,2025,12,8,Monday,0,0
5092,2025-12-09,2025,12,9,Tuesday,0,0
5093,2025-12-10,2025,12,10,Wednesday,0,0
5094,2025-12-11,2025,12,11,Thursday,0,0
5095,2025-12-12,2025,12,12,Friday,0,0
5096,2025-12-13,2025,12,13,Saturday,1,0
5097,2025-12-14,2025,12,14,Sunday,1,0
5098,2025-12-15,2025,12,15,Monday,0,0
5099,2025-12-16,2025,12,16,Tuesday,0,0
5100,2025-12-17,2025,12,17,Wednesday,0,0
5101,2025-12-18,2025,12,18,Thursday,0,0
5102,2025-12-19,2025,12,19,Friday,0,0
5103,2025-12-20,2025,12,20,Saturday,1,0
5104,2025-12-21,2025,12,21,Sunday,1,0
5105,2025-12-22,2025,12,22,Monday,0,0
5106,2025-12-23,2025,12,23,Tuesday,0,0
5107,2025-12-24,2025,12,24,Wednesday,0,0
5108,2025-12-25,2025,12,25,Thursday,0,0
5109,2025-12-26,2025,12,26,Friday,0,0
5110,2025-12-27,2025,12,27,Saturday,1,0
5111,2025-12-28,2025,12,28,Sunday,1,0
5112,2025-12-29,2025,12,29,Monday,0,0
5113,2025-12-30,2025,12,30,Tuesday,0,0
5114,2025-12-31,2025,12,31,Wednesday,0,0
5115,2026-01-01,2026,1,1,Thursday,0,0
5116,2026-01-02,2026,1,2,Friday,0,0
5117,2026-01-03,2026,1,3,Saturday,1,0
5118,2026-01-04,2026,1,4,Sunday,1,0
5119,2026-01-05,2026,1,5,Monday,0,0
5120,2026-01-06,2026,1,6,Tuesday,0,0
5121,2026-01-07,2026,1,7,Wednesday,0,0
5122,2026-01-08,2026,1,8,Thursday,0,0
5123,2026-01-09,2026,1,9,Friday,0,0
5124,2026-01-10,2026,1,10,Saturday,1,0
5125,2026-01-11,2026,1,11,Sunday,1,0
5126,2026-01-12,2026,1,12,Monday,0,0
5127,2026-01-13,2026,1,13,Tuesday,0,0
5128,2026-01-14,2026,1,14,Wednesday,0,0
5129,2026-01-15,2026,1,15,Thursday,0,0
5130,2026-01-16,2026,1,16,Friday,0,0
5131,2026-01-17,2026,1,17,Saturday,1,0
5132,2026-01-18,2026,1,18,Sunday,1,0
5133,2026-01-19,2026,1,19,Monday,0,0
5134,2026-01-20,2026,1,20,Tuesday,0,0
5135,2026-01-21,2026,1,21,Wednesday,0,0
5136,2026-01-22,2026,1,22,Thursday,0,0
5137,2026-01-23,2026,1,23,Friday,0,0
5138,2026-01-24,2026,1,24,Saturday,1,0
5139,2026-01-25,2026,1,25,Sunday,1,0
5140,2026-01-26,2026,1,26,Monday,0,0
5141,2026-01-27,2026,1,27,Tuesday,0,0
5142,2026-01-28,2026,1,28,Wednesday,0,0
5143,2026-01-29,2026,1,29,Thursday,0,0
5144,2026-01-30,2026,1,30,Friday,0,0
5145,2026-01-31,2026,1,31,Saturday,1,0
5146,2026-02-01,2026,2,1,Sunday,1,0
5147,2026-02-02,2026,2,2,Monday,0,0
5148,2026-02-03,2026,2,3,Tuesday,0,0
5149,2026-02-04,2026,2,4,Wednesday,0,0
5150,2026-02-05,2026,2,5,Thursday,0,0
5151,2026-02-06,2026,2,6,Friday,0,0
5152,2026-02-07,2026,2,7,Saturday,1,0
5153,2026-02-08,2026,2,8,Sunday,1,0
5154,2026-02-09,2026,2,9,Monday,0,0
5155,2026-02-10,2026,2,10,Tuesday,0,0
5156,2026-02-11,2026,2,11,Wednesday,0,0
5157,2026-02-12,2026,2,12,Thursday,0,0
5158,2026-02-13,2026,2,13,Friday,0,0
5159,2026-02-14,2026,2,14,Saturday,1,0
5160,2026-02-15,2026,2,15,Sunday,1,0
5161,2026-02-16,2026,2,16,Monday,0,0
5162,2026-02-17,2026,2,17,Tuesday,0,0
5163,2026-02-18,2026,2,18,Wednesday,0,0
5164,2026-02-19,2026,2,19,Thursday,0,0
5165,2026-02-20,2026,2,20,Friday,0,0
5166,2026-02-21,2026,2,21,Saturday,1,0
5167,2026-02-22,2026,2,22,Sunday,1,0
5168,2026-02-23,2026,2,23,Monday,0,0
5169,2026-02-24,2026,2,24,Tuesday,0,0
5170,2026-02-25,2026,2,25,Wednesday,0,0
5171,2026-02-26,2026,2,26,Thursday,0,0
5172,2026-02-27,2026,2,27,Friday,0,0
5173,2026-02-28,2026,2,28,Saturday,1,0
5174,2026-03-01,2026,3,1,Sunday,1,0
5175,2026-03-02,2026,3,2,Monday,0,0
5176,2026-03-03,2026,3,3,Tuesday,0,0
5177,2026-03-04,2026,3,4,Wednesday,0,0
5178,2026-03-05,2026,3,5,Thursday,0,0
5179,2026-03-06,2026,3,6,Friday,0,0
5180,2026-03-07,2026,3,7,Saturday,1,0
5181,2026-03-08,2026,3,8,Sunday,1,0
5182,2026-03-09,2026,3,9,Monday,0,0
5183,2026-03-10,2026,3,10,Tuesday,0,0
5184,2026-03-11,2026,3,11,Wednesday,0,0
5185,2026-03-12,2026,3,12,Thursday,0,0
5186,2026-03-13,2026,3,13,Friday,0,0
5187,2026-03-14,2026,3,14,Saturday,1,0
5188,2026-03-15,2026,3,15,Sunday,1,0
5189,2026-03-16,2026,3,16,Monday,0,0
5190,2026-03-17,2026,3,17,Tuesday,0,0
5191,2026-03-18,2026,3,18,Wednesday,0,0
5192,2026-03-19,2026,3,19,Thursday,0,0
5193,2026-03-20,2026,3,20,Friday,0,0
5194,2026-03-21,2026,3,21,Saturday,1,0
5195,2026-03-22,2026,3,22,Sunday,1,0
5196,2026-03-23,2026,3,23,Monday,0,0
5197,2026-03-24,2026,3,24,Tuesday,0,0
5198,2026-03-25,2026,3,25,Wednesday,0,0
5199,2026-03-26,2026,3,26,Thursday,0,0
5200,2026-03-27,2026,3,27,Friday,0,0
5201,2026-03-28,2026,3,28,Saturday,1,0
5202,2026-03-29,2026,3,29,Sunday,1,0
5203,2026-03-30,2026,3,30,Monday,0,0
5204,2026-03-31,2026,3,31,Tuesday,0,0
5205,2026-04-01,2026,4,1,Wednesday,0,0
5206,2026-04-02,2026,4,2,Thursday,0,0
5207,2026-04-03,2026,4,3,Friday,0,0
5208,2026-04-04,2026,4,4,Saturday,1,0
5209,2026-04-05,2026,4,5,Sunday,1,0
5210,2026-04-06,2026,4,6,Monday,0,0
5211,2026-04-07,2026,4,7,Tuesday,0,0
5212,2026-04-08,2026,4,8,Wednesday,0,0
5213,2026-04-09,2026,4,9,Thursday,0,0
5214,2026-04-10,2026,4,10,Friday,0,0
5215,2026-04-11,2026,4,11,Saturday,1,0
5216,2026-04-12,2026,4,12,Sunday,1,0
5217,2026-04-13,2026,4,13,Monday,0,0
5218,2026-04-14,2026,4,14,Tuesday,0,0
5219,2026-04-15,2026,4,15,Wednesday,0,0
5220,2026-04-16,2026,4,16,Thursday,0,0
5221,2026-04-17,2026,4,17,Friday,0,0
5222,2026-04-18,2026,4,18,Saturday,1,0
5223,2026-04-19,2026,4,19,Sunday,1,0
5224,2026-04-20,2026,4,20,Monday,0,0
5225,2026-04-21,2026,4,21,Tuesday,0,0
5226,2026-04-22,2026,4,22,Wednesday,0,0
5227,2026-04-23,2026,4,23,Thursday,0,0
5228,2026-04-24,2026,4,24,Friday,0,0
5229,2026-04-25,2026,4,25,Saturday,1,0
5230,2026-04-26,2026,4,26,Sunday,1,0
5231,2026-04-27,2026,4,27,Monday,0,0
5232,2026-04-28,2026,4,28,Tuesday,0,0
5233,2026-04-29,2026,4,29,Wednesday,0,0
5234,2026-04-30,2026,4,30,Thursday,0,0
5235,2026-05-01,2026,5,1,Friday,0,0
5236,2026-05-02,2026,5,2,Saturday,1,0
5237,2026-05-03,2026,5,3,Sunday,1,0
5238,2026-05-04,2026,5,4,Monday,0,0
5239,2026-05-05,2026,5,5,Tuesday,0,0
5240,2026-05-06,2026,5,6,Wednesday,0,0
5241,2026-05-07,2026,5,7,Thursday,0,0
